Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,September,3,Westpoint,38,1,AM,MDEC,Madracis,decactis,2.00,4.00,5.00,47.1238898,,,,,,,,,,0,47.1238898,,
2022,September,3,Westpoint,38,1,AM,PSTR,Pseudodiploria,strigosa,10.00,8.00,5.00,141.3716694,,,,,,,,,,0,141.3716694,,
2022,September,3,Westpoint,38,1,AM,SRAD,Siderastrea,radians,6.00,5.00,1.00,17.27875959,,,,,,,,,,0,17.27875959,,
2022,September,3,Westpoint,38,1,AM,SRAD,Siderastrea,radians,6.00,5.00,1.00,17.27875959,,,,,,,,,,0,17.27875959,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,4.00,2.00,1.00,9.424777961,,,,,,,,,,0,9.424777961,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,6.00,5.00,4.00,69.11503838,,,,,,,,,,0,69.11503838,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,8.00,4.00,5.00,94.24777961,,,,,,,,,20,18.84955592,75.39822369,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,20.00,10.00,5.00,235.619449,,,,,,,,,50,117.8097245,117.8097245,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,15.00,8.00,6.00,216.7698931,,,,,,,,,,0,216.7698931,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,5.00,4.00,3.00,42.41150082,,,,,,,,,,0,42.41150082,,
2022,September,3,Westpoint,38,1,AM,SINT,Stephanocoenia ,intersepta,6.00,4.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2022,September,3,Westpoint,38,1,AM,SINT,Stephanocoenia ,intersepta,10.00,8.00,1.00,28.27433388,,,,,,,,,,0,28.27433388,,
2022,September,3,Westpoint,38,1,AM,OANN,Orbicella,annularis,25.00,20.00,44.00,3110.176727,,,,,,,,,,0,3110.176727,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,18.00,10.00,2.00,87.9645943,,,,,,,,,,,87.9645943,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,22.00,10.00,3.00,150.7964474,,,,,,,,,,,150.7964474,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,6.00,5.00,2.00,34.55751919,,,,,,,,,,,34.55751919,,
2022,September,3,Westpoint,38,1,AM,FFRA,Favia,fragum,6.00,5.00,4.00,69.11503838,,,,,,,,,,,69.11503838,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,14.00,10.00,5.00,188.4955592,,,,,,,,,,,188.4955592,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,10.00,6.00,6.00,150.7964474,,,,,,,,,,,150.7964474,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,10.00,6.00,8.00,201.0619298,,,,,,,,,,,201.0619298,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,30.00,10.00,3.00,188.4955592,,,,,,,,,,,188.4955592,,
2022,September,3,Westpoint,38,1,AM,PSTR,Pseudodiploria,strigosa,10.00,15.00,2.00,78.53981634,,,,,,,,,,,78.53981634,,
2022,September,3,Westpoint,38,1,AM,DSTO,Dichocoenia,stokesii,10.00,5.00,3.00,70.68583471,,,,,,,,,,,70.68583471,,
2022,September,3,Westpoint,38,1,AM,DSTO,Dichocoenia,stokesii,10.00,5.00,3.00,70.68583471,,,,,,,,,,,70.68583471,,
2022,September,3,Westpoint,38,1,AM,SRAD,Siderastrea,radians,6.00,5.00,1.00,17.27875959,,,,,,,,,,,17.27875959,,
2022,September,3,Westpoint,38,1,AM,SRAD,Siderastrea,radians,6.00,5.00,1.00,17.27875959,,,,,,,,,,,17.27875959,,
2022,September,3,Westpoint,38,1,AM,MCOM,Millepora,complanata,2.00,1.00,15.00,70.68583471,,,,,,,,,,,70.68583471,,
2022,September,3,Westpoint,38,1,AM,MDEC,Madracis,decactis,30.00,10.00,4.00,251.3274123,,,,,,,,,,,251.3274123,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,3.00,5.00,2.00,25.13274123,,,,,,,,,,,25.13274123,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,30.00,20.00,6.00,471.238898,,,,,,,,,,,471.238898,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,6.00,3.00,2.00,28.27433388,,,,,,,,,,,28.27433388,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,6.00,3.00,2.00,28.27433388,,,,,,,,,,,28.27433388,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,10.00,8.00,5.00,141.3716694,,,,,,,,,,,141.3716694,,
2022,September,3,Westpoint,38,1,AM,CNAT,Colpophyllia,natans,30.00,10.00,5.00,314.1592654,,,,,,,,,,,314.1592654,,
