Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,14.00,13.00,3.00,127.2345025,,,,,,,,,,0,127.2345025,,
2022,9,5,Jigsaw,46,1,JLR,OFAV,Orbicella,faveolata,25.00,25.00,30.00,2356.19449,,,,,,,,,,0,2356.19449,,
2022,9,5,Jigsaw,46,1,JLR,OANN,Orbicella,annularis,65.00,70.00,20.00,4241.150082,,,,,,,,,,0,4241.150082,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,7.00,6.00,5.00,102.1017612,,,,,,,,,,0,102.1017612,,
2022,9,5,Jigsaw,46,1,JLR,PDIV,#N/A,#N/A,20.00,22.00,10.00,659.7344573,,,,,,,,,,0,659.7344573,,
2022,9,5,Jigsaw,46,1,JLR,SSID,Siderastrea,siderea,10.00,6.00,8.00,201.0619298,,,,,,,,,,0,201.0619298,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,11.00,7.00,11.00,311.0176727,,,,,,,,,,0,311.0176727,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,17.00,12.00,14.00,637.7433087,,,,,,,,,,0,637.7433087,,
2022,9,5,Jigsaw,46,1,JLR,MALC,Millepora,alcicornis,1.00,1.00,14.00,43.98229715,,,,,,,,,,0,43.98229715,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,9.00,5.00,1.00,21.99114858,,,,,,,,,,0,21.99114858,,
2022,9,5,Jigsaw,46,1,JLR,PDIV,#N/A,#N/A,30.00,12.00,15.00,989.6016859,,,,,,,,,,0,989.6016859,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,25.00,18.00,3.00,202.6327262,,,,,,,,,,0,202.6327262,,
