Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,19.00,14.00,16.00,829.3804605,10,n,NA,0,0,0,0,0,10,82.93804605,746.4424145,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,35.00,26.00,5.00,479.0928797,10,n,NA,0,0,0,0,0,0,0,479.0928797,,
2020,July,29,Marilyns_cut,31,1,MF,SSID,Siderastrea,siderea,30.00,18.00,29.00,2186.548487,10,n,NA,0,0,100,0,0,40,874.6193948,1311.929092,,
2020,July,29,Marilyns_cut,31,1,MF,SSID,Siderastrea,siderea,23.00,16.00,7.00,428.8273972,10,n,NA,30,0,0,0,0,10,42.88273972,385.9446575,,
2020,July,29,Marilyns_cut,31,1,MF,PFUR,Porites,furcata,25.00,17.00,9.00,593.7610115,10,n,NA,0,0,0,0,0,40,237.5044046,356.2566069,,
2020,July,29,Marilyns_cut,31,1,MF,PFUR,Porites,furcata,90.00,30.00,15.00,2827.433388,10,n,NA,0,0,0,0,0,80,2261.946711,565.4866776,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,60.00,50.00,75.00,12959.0697,10,n,NA,0,0,0,0,0,30,3887.720909,9071.348787,,
2020,July,29,Marilyns_cut,31,1,MF,EFAS,Eusmilia,fastigiata,9.00,10.00,8.00,238.7610417,10,n,NA,0,0,0,0,0,50,119.3805208,119.3805208,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,45.00,18.00,23.00,2276.083878,10,n,NA,0,0,0,0,0,90,2048.47549,227.6083878,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,11.00,6.00,1.00,26.70353756,10,n,NA,0,0,0,0,0,0,0,26.70353756,,
2020,July,29,Marilyns_cut,31,1,MF,PFUR,Porites,furcata,19.00,15.00,11.00,587.4778262,10,n,NA,0,0,0,0,0,0,0,587.4778262,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,13.00,11.00,16.00,603.1857895,10,n,NA,0,0,0,0,0,30,180.9557368,422.2300526,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,15.00,14.00,12.00,546.6371217,10,n,NA,0,0,0,0,0,10,54.66371217,491.9734096,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,15.00,10.00,3.00,117.8097245,10,n,NA,0,0,0,0,0,5,5.890486225,111.9192383,,
