Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,4,Jigsaw,12.8,1,KE,OFRA,Orbicella,franksi,55.00,40.00,40.00,5969.026042,,n,,0,0,0,0,0,60,3581.415625,2387.610417,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,42.00,37.00,25.00,3102.322745,,n,,0,0,0,0,0,20,620.4645491,2481.858196,,
2023,7,4,Jigsaw,12.8,1,KE,ATEN,Agaricia,tenuifolia,38.00,25.00,25.00,2474.004215,,y,Dark spot disease,0,0,0,0,5,10,371.1006322,2102.903582,,
2023,7,4,Jigsaw,12.8,1,KE,PFUR,Porites,furcata,21.00,20.00,15.00,966.039741,,n,,0,0,0,0,0,5,48.30198705,917.7377539,,
2023,7,4,Jigsaw,12.8,1,KE,ATEN,Agaricia,tenuifolia,40.00,22.00,25.00,2434.734307,,n,,0,0,0,0,0,10,243.4734307,2191.260876,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,20.00,18.00,10.00,596.9026042,,n,,100,0,0,0,0,80,477.5220833,119.3805208,,
2023,7,4,Jigsaw,12.8,1,KE,OFRA,Orbicella,franksi,23.00,15.00,10.00,596.9026042,,n,,0,0,0,0,0,5,29.84513021,567.057474,,
2023,7,4,Jigsaw,12.8,1,KE,PDIV,#N/A,#N/A,12.00,10.00,10.00,345.5751919,,n,,0,0,0,0,0,0,0,345.5751919,,
2023,7,4,Jigsaw,12.8,1,KE,ALAM,Agaricia,larmarcki,10.00,8.00,5.00,141.3716694,,n,,0,0,0,0,0,0,0,141.3716694,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,14.00,13.00,20.00,848.2300165,,n,,0,0,0,0,0,5,42.41150082,805.8185156,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,8.00,4.00,2.00,37.69911184,,n,,0,0,0,0,0,0,0,37.69911184,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,15.00,12.00,6.00,254.4690049,,n,,0,0,0,0,0,5,12.72345025,241.7455547,,
2023,7,4,Jigsaw,12.8,1,KE,ATEN,Agaricia,tenuifolia,21.00,17.00,7.00,417.8318229,,y,Dark spot disease,10,0,0,5,5,5,62.67477344,355.1570495,,
2023,7,4,Jigsaw,12.8,1,KE,OFAV,Orbicella,faveolata,25.00,25.00,8.00,628.3185307,,n,,0,0,0,0,0,55,345.5751919,282.7433388,,
2023,7,4,Jigsaw,12.8,1,KE,PPOR,Porites,porites,30.00,27.00,10.00,895.3539063,,n,,0,0,0,0,0,1,8.953539063,886.4003672,,
2023,7,4,Jigsaw,12.8,1,KE,ALAM,Agaricia,larmarcki,52.00,20.00,5.00,565.4866776,,n,,50,0,0,10,0,10,113.0973355,452.3893421,,
2023,7,4,Jigsaw,12.8,1,KE,PPOR,Porites,porites,15.00,12.00,10.00,424.1150082,,n,,0,0,0,0,0,25,106.0287521,318.0862562,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,11.00,3.00,3.00,65.97344573,,n,,0,0,0,0,0,0,0,65.97344573,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,30.00,20.00,5.00,392.6990817,,y,White disease,0,0,0,0,5,10,58.90486225,333.7942194,,
2023,7,4,Jigsaw,12.8,1,KE,SSID,Siderastrea,siderea,15.00,10.00,5.00,196.3495408,,n,,100,0,0,0,0,80,157.0796327,39.26990817,,
2023,7,4,Jigsaw,12.8,1,KE,OFRA,Orbicella,franksi,23.00,23.00,21.00,1517.389252,,n,,0,0,0,0,0,0,0,1517.389252,,
2023,7,4,Jigsaw,12.8,1,KE,PDIV,#N/A,#N/A,15.00,15.00,10.00,471.238898,,n,,10,0,0,0,0,0,0,471.238898,,
2023,7,4,Jigsaw,12.8,1,KE,PFUR,Porites,furcata,40.00,21.00,20.00,1916.371519,,n,,0,0,0,0,0,10,191.6371519,1724.734367,,
2023,7,4,Jigsaw,12.8,1,KE,MARE,Mancina,areolata,8.00,3.00,2.00,34.55751919,,n,,0,0,0,0,0,0,0,34.55751919,,
2023,7,4,Jigsaw,12.8,1,KE,SSID,Siderastrea,siderea,10.00,5.00,3.00,70.68583471,,y,Dark spot disease,0,0,0,0,5,1,4.241150082,66.44468462,,
2023,7,4,Jigsaw,12.8,1,KE,PDIV,#N/A,#N/A,20.00,18.00,10.00,596.9026042,,n,,0,0,0,0,0,0,0,596.9026042,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,5.00,4.00,3.00,42.41150082,,n,,0,0,0,0,0,0,0,42.41150082,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,5.00,5.00,4.00,62.83185307,,n,,0,0,0,0,0,0,0,62.83185307,,
2023,7,4,Jigsaw,12.8,1,KE,OFAV,Orbicella,faveolata,10.00,9.00,8.00,238.7610417,,n,,0,0,0,0,0,0,0,238.7610417,,
2023,7,4,Jigsaw,12.8,1,KE,PDIV,#N/A,#N/A,70.00,30.00,20.00,3141.592654,,n,,10,0,0,0,0,10,314.1592654,2827.433388,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,10.00,8.00,8.00,226.1946711,,n,,0,0,0,0,0,0,0,226.1946711,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,8.00,6.00,2.00,43.98229715,,n,,0,0,0,0,0,0,0,43.98229715,,
2023,7,4,Jigsaw,12.8,1,KE,SSID,Siderastrea,siderea,6.00,5.00,3.00,51.83627878,,n,,0,0,0,0,0,0,0,51.83627878,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,11.00,10.00,5.00,164.9336143,,n,,100,0,0,0,0,0,0,164.9336143,,
