year,site,observ,transect,depth,percent_cover,Coral Spp.,surface_area,perc_old,perc_new,,,
2017,Icon,Katie Correia,1,18.096,0.15,SSID,63,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,AAGA,408,5,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,PAST,57,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,PFUR,484,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,AFRA,503,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,PFUR,1106,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,AAGA,1335,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,PAST,88,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,AAGA,298,5,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,PFUR,264,0,0,,,
2017,Icon,Katie Correia,1,18.096,0.15,AAGA,707,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,AAGA,2513,15,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,AAGA,1414,25,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,PAST,50,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,PAST,75,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,SINT,346,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,OFAV,45396,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,OFAV,14137,5,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,MCAV,254,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,OFAV,5184,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,AAGA,1728,15,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,AAGA,565,5,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,AAGA,57,5,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,PAST,25,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,PFUR,471,0,0,,,
2017,Icon,Katie Correia,2,17.052,0.12,AAGA,1979,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PAST,1382,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,1866,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,314,10,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AFRA,141,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,SSID,2765,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AFRA,1571,5,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PAST,88,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,SSID,1319,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PAST,57,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PAST,31,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,3377,10,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,OANN,19352,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PAST,226,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,283,1,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AFRA,38,5,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,942,10,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,SRAD,19,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PPOR,503,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AFRA,173,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,31,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PPOR,754,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PPOR,5655,5,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,75,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,SSID,603,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,94,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,PFUR,94,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AFRA,47,0,0,,,
2017,Icon,Katie Correia,3,19.488,0.23,AAGA,188,5,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AAGA,1414,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PFUR,628,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PFUR,157,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AAGA,314,5,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PAST,88,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PPOR,452,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AAGA,7069,5,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AAGA,5655,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AFRA,3142,5,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AAGA,5938,5,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PAST,110,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PAST,170,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,OFAV,27646,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,OANN,41469,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PPOR,4320,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AFRA,346,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,CNAT,57,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PFUR,396,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PPOR,2639,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AAGA,88,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,MFER,57,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,AAGA,377,20,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PAST,66,0,0,,,
2017,Snap Shot ,Katie Correia,1,15.312,0.19,PAST,471,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,AAGA,754,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,160,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,AAGA,346,1,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PPOR,393,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,DLAB,1407,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,57,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,22,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,SSID,641,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,DLAB,528,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,4084,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,AAGA,314,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,AAGA,1071,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,456,5,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,848,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,44,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,MFOR,66,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,2639,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PPOR,1037,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,AAGA,565,0,0,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,PAST,151,1,5,,,
2017,Snap Shot ,Katie Correia,2,14.616,0.20,AAGA,1244,5,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,PAST,377,5,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,OFAV,155823,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,PAST,1319,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,EFAS,126,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,PFUR,188,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,OFAV,65973,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,SSID,236,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,SSID,157,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,PAST,201,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AAGA,377,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AAGA,2827,5,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,PAST,1696,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AFRA,31,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,OANN,10996,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,OANN,4807,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,PAST,141,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AAGA,9425,5,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AAGA,314,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AFRA,251,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,PAST,63,0,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AAGA,3770,10,0,,,
2017,Snap Shot ,Katie Correia,3,13.92,0.26,AAGA,3299,5,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,EFAS,173,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,PFUR,1210,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,SINT,57,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,PFUR,660,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,PFUR,188,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,OFAV,75,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,OFAV,298451,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,OFAV,1037,10,5,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,AFRA,236,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,SBOU,1257,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,PAST,94,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,MFER,66,0,0,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,CNAT,230907,5,1,,,
2017,Pauls Anchor ,Katie Correia,1,22.62,0.14,SSID,2121,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,PPOR,471,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,PFUR,393,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,AAGA,236,20,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,ALAM,283,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,AAGA,276,5,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,PPOR,42412,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,PFUR,63,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,AAGA,1178,5,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,MCAV,63,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,OFRA,219911,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,PFUR,3958,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,SSID,173,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,AAGA,1037,5,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,MMEA,63,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,PAST,94,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,MFER,50,0,0,,,
2017,Pauls Anchor ,Katie Correia,2,19.488,0.17,OFAV,4084,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,AAGA,377,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,PPOR,1910,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,MLAM,509,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,SSID,42412,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,PPOR,3299,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,OFAV,2953,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,AFRA,63,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,AAGA,138,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,PPOR,242,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,PAST,47,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,PPOR,660,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,OFRA,3283,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,DLAB,2111,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,AFRA,1100,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,AAGA,163,0,0,,,
2017,Sailfin ,Katie Correia,1,11.832,0.15,AAGA,198,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,OANN,20420,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,SBOU,38,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,EFAS,242,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,110,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,346,5,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,31,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,CNAT,94,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,PAST,138,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,SSID,4046,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,377,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,PAST,314,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,481,10,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,113,5,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,SINT,75,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,SRAD,31,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,21991,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,EFAS,220,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,OFAV,6048,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,AAGA,1838,0,0,,,
2017,Sailfin ,Katie Correia,2,10.788,0.15,SINT,94,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,OFAV,34558,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,AAGA,2827,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,PFUR,898,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,ACER,1885,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,MFER,31,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,MFER,50,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,PFUR,85,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,ACER,503,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,OFAV,78540,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,PFUR,1649,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,ACER,1885,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,AAGA,754,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,OFAV,19871,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,ACER,2749,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,AAGA,132,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,PFUR,10603,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,OFAV,42412,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,ACER,1979,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,ACER,2532,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,OFAV,6048,0,0,,,
2017,Marthas Finyard,Katie Correia,1,22.62,0.31,PPOR,358,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,707,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,SSID,509,25,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,1178,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,SSID,1257,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,3848,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,PPOR,63,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AAGA,1759,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,276,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,PPOR,490,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AAGA,1156,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AAGA,528,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,503,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,94,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,MFOR,57,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,2827,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AFRA,179,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,1257,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AAGA,339,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,PPOR,754,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,OFAV,9896,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ALAM,707,5,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,ACER,314,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AAGA,5058,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,OFAV,188496,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AAGA,10996,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AFRA,236,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,SBOU,660,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,PAST,785,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,OFAV,188496,0,0,,,
2017,Marthas Finyard,Katie Correia,2,18.096,0.46,AAGA,276,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,PAST,1131,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,SSID,462,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,OFAV,19871,1,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,OANN,3534,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,565,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,ALAM,188,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,PAST,314,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,82,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,346,15,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,PAST,377,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,1923,5,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,PAST,188,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,273,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,603,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,PAST,31,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,2513,10,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,550,1,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,OFRA,163,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,MCAV,377,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,587,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,660,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,471,30,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,PAST,47,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,AAGA,44,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,SINT,283,0,0,,,
2017,Jigsaw,Katie Correia,1,14.616,0.18,MCAV,1451,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,1181,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,ALAM,19,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,792,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,402,5,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,63,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,1414,6,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AFRA,44,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PAST,283,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PFUR,204,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,SSID,5105,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,226,1,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PAST,346,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PAST,63,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PAST,251,5,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,SSID,24740,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,63,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,OFAV,1357,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,44,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PAST,38,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,377,10,50,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PAST,1558,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,565,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,47,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,AAGA,151,1,1,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,OFRA,15708,0,0,,,
2017,Jigsaw,Katie Correia,2,14.616,0.17,PAST,38,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PAST,236,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,SSID,104,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PAST,132,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,SSID,38,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,SSID,2309,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PFUR,1169,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PAST,50,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,AAGA,628,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PPOR,1696,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,AAGA,1382,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PAST,75,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,DSTO,283,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PAST,104,1,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PSTR,2011,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PSTR,3035,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,SSID,226,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,SSID,104,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,SSID,628,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PFUR,1106,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,OFAV,28274,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,AAGA,1005,0,0,,,
2017,West Point ,Katie Correia,1,15.66,0.23,PAST,66,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,173,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,1037,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,SSID,471,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,AAGA,63,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,63,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,44,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,75,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PSTR,25918,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,SSID,31,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,518,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,565,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,CNAT,314,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PSTR,1885,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,251,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PAST,94,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PSTR,63,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,AAGA,47,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PPOR,396,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,SSID,38,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,PFUR,157,0,0,,,
2017,West Point ,Katie Correia,2,12.876,0.16,SINT,346,0,0,,,
2017,Grundys  Gardens ,Katie Correia,1,9.744,0.42,PFUR,25525,0,0,,,
2017,Grundys  Gardens ,Katie Correia,1,9.744,0.42,OANN,346361,0,0,,,
2017,Grundys  Gardens ,Katie Correia,1,9.744,0.42,MLAM,66,0,0,,,
2017,Grundys  Gardens ,Katie Correia,1,9.744,0.42,AAGA,393,0,0,,,
2017,Grundys  Gardens ,Katie Correia,1,9.744,0.42,PFUR,471,0,0,,,
